vehicle_id,event,event_ts
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-10-28 08:46:19
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-10-28 21:43:40
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-10-28 21:55:31
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-10-28 21:55:47
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-10-28 22:06:39
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-10-28 22:06:53
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-10-28 22:23:30
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-10-29 18:52:01
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-10-29 19:41:45
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-10-29 20:55:15
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-10-29 21:03:09
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-10-29 21:03:25
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-10-29 21:19:03
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-10-30 04:53:59
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-10-30 05:09:29
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-10-30 05:09:44
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-10-30 05:12:10
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-10-30 05:12:22
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-10-30 05:31:14
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-10-30 07:27:14
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-10-30 07:33:24
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-10-30 07:33:43
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-10-30 07:46:49
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-10-30 07:47:02
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-10-30 07:56:35
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-10-30 20:38:55
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-10-31 06:35:57
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-10-31 07:05:25
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-10-31 07:05:27
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-10-31 07:20:44
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-10-31 09:23:34
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-10-31 09:42:13
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-10-31 21:00:54
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-10-31 21:05:52
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-10-31 21:06:08
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-10-31 21:49:15
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-01 04:52:10
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-01 05:18:56
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-01 05:18:58
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-01 05:22:12
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-01 19:43:37
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-01 20:19:31
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-01 21:53:31
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-01 21:55:46
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-01 22:39:34
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-02 00:13:52
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-02 00:37:34
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-02 18:40:58
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-02 19:18:57
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-02 19:21:44
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-02 19:30:29
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-03 20:40:19
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-03 21:31:42
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-03 23:57:47
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-04 00:10:17
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-04 00:10:26
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-04 00:13:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-04 02:11:56
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-04 02:31:39
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-04 02:31:53
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-04 02:45:25
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-04 18:53:37
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-04 19:38:40
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-04 23:47:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-05 00:10:09
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-05 00:10:24
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-05 00:17:49
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-05 00:18:04
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-05 00:23:46
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-05 00:24:01
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-05 00:26:21
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-05 19:05:28
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-05 19:34:03
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-05 21:09:06
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-06 05:39:05
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-06 05:55:14
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-06 07:24:57
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-06 08:02:49
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-06 20:40:04
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-06 21:14:18
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-06 21:41:05
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-06 21:42:40
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-07 21:11:37
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-07 21:23:36
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-07 21:24:34
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-07 21:44:07
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-07 22:07:31
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-07 22:07:45
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-07 22:10:53
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-08 09:52:55
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-08 10:09:23
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-08 10:09:35
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-08 10:44:31
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-09 00:11:02
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-09 00:58:12
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-09 22:17:31
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-09 22:47:07
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-10 03:19:15
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-10 03:51:42
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-10 21:56:56
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-10 22:18:06
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-10 22:18:17
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-10 22:27:55
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-11 07:00:15
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-11 07:36:37
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-11 07:36:50
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-11 07:42:26
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-11 22:10:31
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-11 22:30:32
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-12 21:50:12
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-12 21:50:27
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-12 22:24:22
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-13 06:56:06
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-13 07:44:03
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-13 21:35:21
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-13 22:15:48
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-14 06:15:06
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-14 06:49:34
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-14 06:49:47
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-14 06:59:41
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-14 09:49:10
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-14 10:14:12
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-14 21:36:30
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-14 22:12:50
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-14 22:13:03
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-14 22:27:45
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-15 00:32:32
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-15 00:53:19
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-15 00:53:34
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-15 00:56:16
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-15 19:56:39
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-15 20:46:08
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-15 21:49:31
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-15 22:23:47
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-16 19:47:13
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-16 20:18:36
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-16 21:54:38
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-16 22:20:14
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-17 02:14:52
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-17 02:40:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-17 02:40:16
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-17 03:02:59
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-17 21:18:55
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-17 22:13:53
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-18 01:51:48
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-18 02:02:42
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-18 02:02:56
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-18 02:13:23
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-18 03:21:35
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-18 03:27:22
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-18 03:54:40
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-18 03:56:28
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-18 03:58:14
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-18 04:18:17
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-18 04:18:32
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-18 04:24:58
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-19 03:16:34
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-19 03:46:18
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-19 07:15:57
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-19 07:49:37
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-19 21:48:19
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-19 22:17:09
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-20 07:20:44
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-20 07:53:24
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-22 09:49:53
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-22 10:12:40
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-22 10:14:52
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-22 10:42:39
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-23 00:24:34
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-23 00:49:55
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-23 05:11:04
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-23 05:11:09
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-23 05:12:34
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-23 05:32:46
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-23 19:52:11
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-23 20:22:26
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-23 21:59:35
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-24 06:23:02
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-24 07:10:10
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-24 22:00:05
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-24 22:42:04
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-25 07:24:31
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-25 07:55:45
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-26 00:11:21
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-26 00:56:58
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-26 21:35:26
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-26 22:22:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-27 08:08:40
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-27 09:00:16
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-27 23:05:39
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-27 23:16:30
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-28 07:20:02
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-28 07:43:18
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-28 22:24:07
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-28 22:26:45
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-28 22:26:56
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-28 22:47:38
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-28 22:47:51
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-28 23:15:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-28 23:15:09
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-29 09:48:43
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-29 10:30:45
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-29 22:08:46
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-29 22:27:53
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-30 00:32:13
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-30 00:49:59
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-30 03:06:18
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-30 03:07:55
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-30 03:26:37
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-30 03:26:49
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-30 03:43:11
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-30 20:46:13
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-30 21:46:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-01 00:39:53
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-12-01 01:17:39
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-12-01 03:14:35
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-01 03:15:52
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-01 03:28:08
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-01 03:28:24
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-12-01 03:46:03
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-01 19:57:32
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-12-01 20:31:07
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-01 23:35:27
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-02 00:09:49
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-12-02 00:24:48
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-03 20:03:08
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-12-03 20:43:32
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-12-04 00:19:35
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-04 00:20:37
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-12-04 01:02:00
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-04 23:14:59
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-12-05 00:07:30
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-05 00:16:33
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-12-05 00:44:35
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-06 22:03:34
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-12-06 22:43:33
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-12-07 01:49:27
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-12-07 01:49:57
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-07 01:51:38
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-12-07 02:03:32
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-07 20:36:11
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-12-07 20:36:20
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-07 20:39:36
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-07 21:15:54
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-07 21:16:08
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-12-07 21:16:37
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-07 22:00:52
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-12-07 22:21:22
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-12-08 08:11:29
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-08 08:12:34
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-12-08 08:53:21
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-09 00:25:15
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-12-09 00:37:41
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-09 19:48:10
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-09 20:25:37
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-09 20:25:52
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-12-09 20:26:15
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-09 22:04:21
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-12-09 22:36:27
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-10 20:15:58
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-10 21:09:09
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-10 21:09:19
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-12-10 21:17:20
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-15 03:21:57
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-12-15 04:10:52
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-22 01:34:07
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-12-22 02:02:23
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-22 22:05:40
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-12-22 22:44:29
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-24 00:20:40
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-12-24 01:21:03
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-28 00:24:42
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-28 00:26:54
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-28 00:27:07
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-28 00:48:56
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-28 00:49:10
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-28 01:04:54
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-28 01:05:10
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-28 01:06:05
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-28 01:18:34
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-28 01:18:49
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-12-28 01:20:57
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-29 00:35:32
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-12-29 01:12:03
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-29 21:24:25
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-12-29 21:59:01
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-30 21:55:13
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-12-30 22:37:08
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-31 00:25:41
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-31 00:26:53
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-12-31 00:27:04
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-12-31 00:56:45
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-01 00:11:04
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-01 00:21:16
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-01 00:21:27
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2022-01-01 01:16:58
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-02 01:43:36
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-02 02:36:08
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-02 02:36:19
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2022-01-02 02:40:37
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2022-01-02 08:44:09
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-02 08:44:23
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2022-01-02 09:07:09
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-03 00:42:38
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2022-01-03 01:13:02
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-04 03:02:01
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2022-01-04 03:36:13
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-04 21:42:41
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2022-01-04 22:33:12
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-05 22:01:44
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2022-01-05 22:27:45
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-07 01:12:12
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-07 01:36:48
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2022-01-07 01:37:01
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2022-01-07 01:46:11
